M1,M2,G1,G2
127.5,42.5,4.508,19.104
127.5,45.0,4.338,18.872
127.5,47.5,4.147,18.614
127.5,50.0,3.937,18.327
127.5,52.5,3.707,18.013
127.5,55.0,3.456,17.669
127.5,57.5,3.184,17.296
127.5,60.0,2.891,16.894
127.5,62.5,2.578,16.463
127.5,65.0,2.246,16.004
127.5,67.5,1.894,15.517
127.5,70.0,1.524,15.004
127.5,72.5,1.137,14.466
127.5,75.0,0.735,13.904
127.5,77.5,0.317,13.321
127.5,80.0,-0.114,12.718
127.5,82.5,-0.558,12.097
127.5,85.0,-1.012,11.460
127.5,87.5,-1.475,10.809
127.5,90.0,-1.947,10.146
127.5,92.5,-2.426,9.473
127.5,95.0,-2.910,8.792
127.5,97.5,-3.399,8.105
127.5,100.0,-3.892,7.414
127.5,102.5,-4.387,6.720
127.5,105.0,-4.883,6.026
127.5,107.5,-5.379,5.332
127.5,110.0,-5.875,4.641
127.5,112.5,-6.369,3.954
127.5,115.0,-6.861,3.272
127.5,117.5,-7.349,2.598
127.5,120.0,-7.832,1.932
127.5,122.5,-8.310,1.276
127.5,125.0,-8.782,0.632
127.5,127.5,-9.246,0.000
127.5,130.0,-9.702,-0.618
127.5,132.5,-10.149,-1.220
127.5,135.0,-10.585,-1.805
127.5,137.5,-11.009,-2.373
127.5,140.0,-11.421,-2.920
127.5,142.5,-11.819,-3.447
127.5,145.0,-12.202,-3.951
127.5,147.5,-12.569,-4.432
127.5,150.0,-12.918,-4.888
127.5,152.5,-13.249,-5.317
127.5,155.0,-13.559,-5.719
127.5,157.5,-13.848,-6.091
127.5,160.0,-14.115,-6.433
130.0,0.0,4.723,20.596
130.0,2.5,4.776,20.667
130.0,5.0,4.820,20.727
130.0,7.5,4.855,20.774
130.0,10.0,4.882,20.809
130.0,12.5,4.898,20.832
130.0,15.0,4.905,20.840
130.0,17.5,4.900,20.834
130.0,20.0,4.884,20.813
130.0,22.5,4.857,20.776
130.0,25.0,4.817,20.722
130.0,27.5,4.763,20.650
130.0,30.0,4.695,20.559
130.0,32.5,4.612,20.448
130.0,35.0,4.513,20.315
130.0,37.5,4.398,20.159
130.0,40.0,4.265,19.980
130.0,42.5,4.113,19.775
130.0,45.0,3.943,19.545
130.0,47.5,3.753,19.287
130.0,50.0,3.542,19.001
130.0,52.5,3.311,18.686
130.0,55.0,3.058,18.342
130.0,57.5,2.785,17.968
130.0,60.0,2.490,17.565
130.0,62.5,2.175,17.132
130.0,65.0,1.841,16.671
130.0,67.5,1.486,16.182
130.0,70.0,1.114,15.666
130.0,72.5,0.724,15.125
130.0,75.0,0.318,14.561
130.0,77.5,-0.103,13.974
130.0,80.0,-0.537,13.368
130.0,82.5,-0.983,12.744
130.0,85.0,-1.440,12.104
130.0,87.5,-1.907,11.450
130.0,90.0,-2.381,10.785
130.0,92.5,-2.863,10.109
130.0,95.0,-3.350,9.426
130.0,97.5,-3.841,8.736
130.0,100.0,-4.336,8.043
130.0,102.5,-4.833,7.347
130.0,105.0,-5.331,6.651
130.0,107.5,-5.829,5.956
130.0,110.0,-6.326,5.263
130.0,112.5,-6.821,4.575
130.0,115.0,-7.314,3.893
130.0,117.5,-7.803,3.217
130.0,120.0,-8.287,2.551
130.0,122.5,-8.765,1.895
130.0,125.0,-9.238,1.250
130.0,127.5,-9.702,0.618
130.0,130.0,-10.158,0.000
130.0,132.5,-10.605,-0.602
130.0,135.0,-11.040,-1.187
130.0,137.5,-11.465,-1.754
130.0,140.0,-11.876,-2.301
130.0,142.5,-12.273,-2.827
130.0,145.0,-12.655,-3.331
130.0,147.5,-13.021,-3.810
130.0,150.0,-13.369,-4.265
130.0,152.5,-13.699,-4.693
130.0,155.0,-14.008,-5.093
130.0,157.5,-14.295,-5.464
130.0,160.0,-14.560,-5.804
132.5,0.0,4.308,21.222
132.5,2.5,4.363,21.295
132.5,5.0,4.409,21.357
132.5,7.5,4.446,21.407
132.5,10.0,4.474,21.444
132.5,12.5,4.492,21.469
132.5,15.0,4.501,21.480
132.5,17.5,4.498,21.476
132.5,20.0,4.484,21.457
132.5,22.5,4.458,21.423
132.5,25.0,4.419,21.371
132.5,27.5,4.367,21.301
132.5,30.0,4.301,21.212
132.5,32.5,4.219,21.103
132.5,35.0,4.121,20.972
132.5,37.5,4.007,20.818
132.5,40.0,3.874,20.640
132.5,42.5,3.724,20.437
132.5,45.0,3.553,20.207
132.5,47.5,3.363,19.950
132.5,50.0,3.152,19.664
132.5,52.5,2.919,19.349
132.5,55.0,2.666,19.004
132.5,57.5,2.391,18.629
132.5,60.0,2.095,18.224
132.5,62.5,1.778,17.790
132.5,65.0,1.441,17.326
132.5,67.5,1.084,16.835
132.5,70.0,0.709,16.316
132.5,72.5,0.316,15.772
132.5,75.0,-0.093,15.205
132.5,77.5,-0.517,14.616
132.5,80.0,-0.954,14.006
132.5,82.5,-1.403,13.379
132.5,85.0,-1.863,12.736
132.5,87.5,-2.332,12.079
132.5,90.0,-2.809,11.410
132.5,92.5,-3.293,10.732
132.5,95.0,-3.782,10.046
132.5,97.5,-4.276,9.354
132.5,100.0,-4.772,8.658
132.5,102.5,-5.271,7.961
132.5,105.0,-5.771,7.262
132.5,107.5,-6.270,6.565
132.5,110.0,-6.768,5.871
132.5,112.5,-7.265,5.182
132.5,115.0,-7.758,4.498
132.5,117.5,-8.248,3.822
132.5,120.0,-8.733,3.155
132.5,122.5,-9.212,2.498
132.5,125.0,-9.684,1.852
132.5,127.5,-10.149,1.220
132.5,130.0,-10.605,0.602
132.5,132.5,-11.051,0.000
132.5,135.0,-11.486,-0.585
132.5,137.5,-11.910,-1.151
132.5,140.0,-12.321,-1.698
132.5,142.5,-12.717,-2.223
132.5,145.0,-13.098,-2.726
132.5,147.5,-13.463,-3.205
132.5,150.0,-13.810,-3.659
132.5,152.5,-14.138,-4.086
132.5,155.0,-14.446,-4.484
132.5,157.5,-14.732,-4.854
132.5,160.0,-14.995,-5.192
135.0,0.0,3.900,21.837
135.0,2.5,3.956,21.912
135.0,5.0,4.004,21.976
135.0,7.5,4.043,22.028
135.0,10.0,4.072,22.068
135.0,12.5,4.092,22.094
135.0,15.0,4.102,22.108
135.0,17.5,4.101,22.106
135.0,20.0,4.089,22.090
135.0,22.5,4.065,22.058
135.0,25.0,4.028,22.008
135.0,27.5,3.977,21.941
135.0,30.0,3.912,21.854
135.0,32.5,3.832,21.746
135.0,35.0,3.735,21.617
135.0,37.5,3.621,21.465
135.0,40.0,3.490,21.288
135.0,42.5,3.339,21.086
135.0,45.0,3.169,20.857
135.0,47.5,2.979,20.600
135.0,50.0,2.767,20.315
135.0,52.5,2.534,19.999
135.0,55.0,2.280,19.653
135.0,57.5,2.003,19.277
135.0,60.0,1.705,18.871
135.0,62.5,1.386,18.434
135.0,65.0,1.047,17.969
135.0,67.5,0.688,17.474
135.0,70.0,0.310,16.953
135.0,72.5,-0.086,16.406
135.0,75.0,-0.497,15.836
135.0,77.5,-0.924,15.243
135.0,80.0,-1.364,14.630
135.0,82.5,-1.816,13.999
135.0,85.0,-2.278,13.353
135.0,87.5,-2.750,12.693
135.0,90.0,-3.230,12.021
135.0,92.5,-3.716,11.340
135.0,95.0,-4.207,10.651
135.0,97.5,-4.702,9.957
135.0,100.0,-5.201,9.259
135.0,102.5,-5.701,8.558
135.0,105.0,-6.202,7.858
135.0,107.5,-6.702,7.159
135.0,110.0,-7.202,6.464
135.0,112.5,-7.699,5.773
135.0,115.0,-8.193,5.088
135.0,117.5,-8.683,4.410
135.0,120.0,-9.169,3.742
135.0,122.5,-9.648,3.084
135.0,125.0,-10.120,2.438
135.0,127.5,-10.585,1.805
135.0,130.0,-11.040,1.187
135.0,132.5,-11.486,0.585
135.0,135.0,-11.921,0.000
135.0,137.5,-12.344,-0.566
135.0,140.0,-12.754,-1.113
135.0,142.5,-13.150,-1.638
135.0,145.0,-13.530,-2.140
135.0,147.5,-13.893,-2.618
135.0,150.0,-14.239,-3.071
135.0,152.5,-14.566,-3.496
135.0,155.0,-14.872,-3.894
135.0,157.5,-15.156,-4.262
135.0,160.0,-15.418,-4.599
137.5,0.0,3.498,22.439
137.5,2.5,3.556,22.516
137.5,5.0,3.605,22.582
137.5,7.5,3.646,22.636
137.5,10.0,3.677,22.678
137.5,12.5,3.699,22.707
137.5,15.0,3.711,22.723
137.5,17.5,3.711,22.724
137.5,20.0,3.701,22.710
137.5,22.5,3.678,22.680
137.5,25.0,3.643,22.632
137.5,27.5,3.594,22.567
137.5,30.0,3.530,22.482
137.5,32.5,3.451,22.377
137.5,35.0,3.355,22.249
137.5,37.5,3.243,22.099
137.5,40.0,3.112,21.923
137.5,42.5,2.962,21.722
137.5,45.0,2.792,21.494
137.5,47.5,2.601,21.237
137.5,50.0,2.389,20.951
137.5,52.5,2.156,20.635
137.5,55.0,1.900,20.289
137.5,57.5,1.622,19.911
137.5,60.0,1.323,19.503
137.5,62.5,1.002,19.065
137.5,65.0,0.660,18.596
137.5,67.5,0.299,18.099
137.5,70.0,-0.082,17.575
137.5,72.5,-0.480,17.025
137.5,75.0,-0.894,16.451
137.5,77.5,-1.323,15.855
137.5,80.0,-1.766,15.238
137.5,82.5,-2.220,14.604
137.5,85.0,-2.685,13.954
137.5,87.5,-3.159,13.291
137.5,90.0,-3.641,12.616
137.5,92.5,-4.129,11.932
137.5,95.0,-4.623,11.240
137.5,97.5,-5.120,10.543
137.5,100.0,-5.620,9.842
137.5,102.5,-6.121,9.140
137.5,105.0,-6.623,8.437
137.5,107.5,-7.125,7.736
137.5,110.0,-7.625,7.039
137.5,112.5,-8.123,6.346
137.5,115.0,-8.618,5.660
137.5,117.5,-9.108,4.981
137.5,120.0,-9.593,4.312
137.5,122.5,-10.073,3.653
137.5,125.0,-10.545,3.006
137.5,127.5,-11.009,2.373
137.5,130.0,-11.465,1.754
137.5,132.5,-11.910,1.151
137.5,135.0,-12.344,0.566
137.5,137.5,-12.766,0.000
137.5,140.0,-13.175,-0.546
137.5,142.5,-13.570,-1.071
137.5,145.0,-13.949,-1.573
137.5,147.5,-14.311,-2.050
137.5,150.0,-14.656,-2.502
137.5,152.5,-14.981,-2.927
137.5,155.0,-15.286,-3.324
137.5,157.5,-15.568,-3.691
137.5,160.0,-15.828,-4.027
140.0,0.0,3.104,23.027
140.0,2.5,3.163,23.106
140.0,5.0,3.214,23.174
140.0,7.5,3.256,23.230
140.0,10.0,3.290,23.274
140.0,12.5,3.313,23.305
140.0,15.0,3.326,23.323
140.0,17.5,3.329,23.326
140.0,20.0,3.320,23.315
140.0,22.5,3.299,23.287
140.0,25.0,3.265,23.242
140.0,27.5,3.217,23.178
140.0,30.0,3.155,23.095
140.0,32.5,3.077,22.992
140.0,35.0,2.983,22.866
140.0,37.5,2.871,22.717
140.0,40.0,2.741,22.543
140.0,42.5,2.592,22.343
140.0,45.0,2.422,22.115
140.0,47.5,2.231,21.859
140.0,50.0,2.019,21.573
140.0,52.5,1.785,21.256
140.0,55.0,1.528,20.909
140.0,57.5,1.249,20.530
140.0,60.0,0.948,20.120
140.0,62.5,0.625,19.679
140.0,65.0,0.282,19.208
140.0,67.5,-0.082,18.708
140.0,70.0,-0.465,18.180
140.0,72.5,-0.865,17.627
140.0,75.0,-1.282,17.049
140.0,77.5,-1.714,16.449
140.0,80.0,-2.159,15.830
140.0,82.5,-2.616,15.192
140.0,85.0,-3.083,14.538
140.0,87.5,-3.559,13.871
140.0,90.0,-4.043,13.193
140.0,92.5,-4.533,12.506
140.0,95.0,-5.028,11.811
140.0,97.5,-5.527,11.111
140.0,100.0,-6.028,10.407
140.0,102.5,-6.531,9.702
140.0,105.0,-7.034,8.998
140.0,107.5,-7.536,8.295
140.0,110.0,-8.037,7.595
140.0,112.5,-8.535,6.901
140.0,115.0,-9.030,6.213
140.0,117.5,-9.521,5.533
140.0,120.0,-10.006,4.862
140.0,122.5,-10.485,4.202
140.0,125.0,-10.957,3.554
140.0,127.5,-11.421,2.920
140.0,130.0,-11.876,2.301
140.0,132.5,-12.321,1.698
140.0,135.0,-12.754,1.113
140.0,137.5,-13.175,0.546
140.0,140.0,-13.583,0.000
140.0,142.5,-13.977,-0.525
140.0,145.0,-14.355,-1.026
140.0,147.5,-14.716,-1.503
140.0,150.0,-15.059,-1.954
140.0,152.5,-15.382,-2.379
140.0,155.0,-15.685,-2.774
140.0,157.5,-15.967,-3.140
140.0,160.0,-16.225,-3.475
142.5,0.0,2.718,23.599
142.5,2.5,2.779,23.680
142.5,5.0,2.832,23.750
142.5,7.5,2.876,23.808
142.5,10.0,2.911,23.854
142.5,12.5,2.936,23.888
142.5,15.0,2.951,23.907
142.5,17.5,2.955,23.913
142.5,20.0,2.948,23.903
142.5,22.5,2.928,23.878
142.5,25.0,2.896,23.835
142.5,27.5,2.850,23.773
142.5,30.0,2.789,23.692
142.5,32.5,2.713,23.591
142.5,35.0,2.619,23.467
142.5,37.5,2.509,23.319
142.5,40.0,2.379,23.146
142.5,42.5,2.230,22.947
142.5,45.0,2.061,22.719
142.5,47.5,1.870,22.463
142.5,50.0,1.658,22.177
142.5,52.5,1.423,21.860
142.5,55.0,1.165,21.511
142.5,57.5,0.885,21.130
142.5,60.0,0.582,20.718
142.5,62.5,0.258,20.275
142.5,65.0,-0.088,19.801
142.5,67.5,-0.454,19.298
142.5,70.0,-0.839,18.768
142.5,72.5,-1.241,18.211
142.5,75.0,-1.661,17.629
142.5,77.5,-2.095,17.026
142.5,80.0,-2.542,16.402
142.5,82.5,-3.001,15.761
142.5,85.0,-3.471,15.104
142.5,87.5,-3.949,14.433
142.5,90.0,-4.434,13.751
142.5,92.5,-4.926,13.060
142.5,95.0,-5.422,12.363
142.5,97.5,-5.922,11.660
142.5,100.0,-6.425,10.953
142.5,102.5,-6.928,10.246
142.5,105.0,-7.432,9.538
142.5,107.5,-7.935,8.833
142.5,110.0,-8.436,8.132
142.5,112.5,-8.935,7.435
142.5,115.0,-9.430,6.746
142.5,117.5,-9.920,6.064
142.5,120.0,-10.406,5.392
142.5,122.5,-10.884,4.731
142.5,125.0,-11.356,4.082
142.5,127.5,-11.819,3.447
142.5,130.0,-12.273,2.827
142.5,132.5,-12.717,2.223
142.5,135.0,-13.150,1.638
142.5,137.5,-13.570,1.071
142.5,140.0,-13.977,0.525
142.5,142.5,-14.369,0.000
142.5,145.0,-14.746,-0.501
142.5,147.5,-15.105,-0.978
142.5,150.0,-15.447,-1.429
142.5,152.5,-15.769,-1.853
142.5,155.0,-16.070,-2.248
142.5,157.5,-16.350,-2.613
142.5,160.0,-16.607,-2.946
145.0,0.0,2.343,24.153
145.0,2.5,2.406,24.236
145.0,5.0,2.460,24.308
145.0,7.5,2.505,24.368
145.0,10.0,2.542,24.417
145.0,12.5,2.568,24.452
145.0,15.0,2.585,24.474
145.0,17.5,2.591,24.482
145.0,20.0,2.585,24.474
145.0,22.5,2.567,24.451
145.0,25.0,2.536,24.410
145.0,27.5,2.492,24.350
145.0,30.0,2.432,24.271
145.0,32.5,2.357,24.171
145.0,35.0,2.265,24.049
145.0,37.5,2.155,23.902
145.0,40.0,2.027,23.730
145.0,42.5,1.878,23.532
145.0,45.0,1.709,23.305
145.0,47.5,1.519,23.049
145.0,50.0,1.306,22.762
145.0,52.5,1.070,22.444
145.0,55.0,0.812,22.094
145.0,57.5,0.531,21.712
145.0,60.0,0.227,21.298
145.0,62.5,-0.099,20.852
145.0,65.0,-0.447,20.376
145.0,67.5,-0.815,19.869
145.0,70.0,-1.202,19.335
145.0,72.5,-1.607,18.775
145.0,75.0,-2.028,18.189
145.0,77.5,-2.465,17.582
145.0,80.0,-2.914,16.955
145.0,82.5,-3.375,16.309
145.0,85.0,-3.847,15.648
145.0,87.5,-4.327,14.974
145.0,90.0,-4.814,14.289
145.0,92.5,-5.307,13.595
145.0,95.0,-5.804,12.893
145.0,97.5,-6.305,12.187
145.0,100.0,-6.808,11.478
145.0,102.5,-7.313,10.768
145.0,105.0,-7.817,10.058
145.0,107.5,-8.320,9.351
145.0,110.0,-8.822,8.647
145.0,112.5,-9.320,7.948
145.0,115.0,-9.815,7.257
145.0,117.5,-10.306,6.574
145.0,120.0,-10.790,5.900
145.0,122.5,-11.269,5.238
145.0,125.0,-11.740,4.588
145.0,127.5,-12.202,3.951
145.0,130.0,-12.655,3.331
145.0,132.5,-13.098,2.726
145.0,135.0,-13.530,2.140
145.0,137.5,-13.949,1.573
145.0,140.0,-14.355,1.026
145.0,142.5,-14.746,0.501
145.0,145.0,-15.121,0.000
145.0,147.5,-15.479,-0.477
145.0,150.0,-15.819,-0.927
145.0,152.5,-16.140,-1.350
145.0,155.0,-16.440,-1.745
145.0,157.5,-16.717,-2.109
145.0,160.0,-16.972,-2.442
147.5,0.0,1.979,24.688
147.5,2.5,2.043,24.773
147.5,5.0,2.099,24.847
147.5,7.5,2.146,24.909
147.5,10.0,2.183,24.960
147.5,12.5,2.212,24.997
147.5,15.0,2.230,25.021
147.5,17.5,2.237,25.031
147.5,20.0,2.233,25.026
147.5,22.5,2.217,25.004
147.5,25.0,2.187,24.965
147.5,27.5,2.144,24.908
147.5,30.0,2.086,24.830
147.5,32.5,2.012,24.732
147.5,35.0,1.921,24.611
147.5,37.5,1.813,24.466
147.5,40.0,1.685,24.295
147.5,42.5,1.537,24.097
147.5,45.0,1.368,23.870
147.5,47.5,1.178,23.614
147.5,50.0,0.965,23.327
147.5,52.5,0.729,23.008
147.5,55.0,0.470,22.657
147.5,57.5,0.187,22.273
147.5,60.0,-0.118,21.857
147.5,62.5,-0.446,21.408
147.5,65.0,-0.795,20.929
147.5,67.5,-1.165,20.419
147.5,70.0,-1.554,19.881
147.5,72.5,-1.961,19.317
147.5,75.0,-2.384,18.728
147.5,77.5,-2.823,18.117
147.5,80.0,-3.274,17.485
147.5,82.5,-3.737,16.836
147.5,85.0,-4.210,16.171
147.5,87.5,-4.691,15.493
147.5,90.0,-5.180,14.805
147.5,92.5,-5.674,14.107
147.5,95.0,-6.172,13.402
147.5,97.5,-6.674,12.693
147.5,100.0,-7.178,11.981
147.5,102.5,-7.683,11.268
147.5,105.0,-8.187,10.555
147.5,107.5,-8.691,9.845
147.5,110.0,-9.192,9.139
147.5,112.5,-9.691,8.439
147.5,115.0,-10.185,7.745
147.5,117.5,-10.675,7.060
147.5,120.0,-11.159,6.385
147.5,122.5,-11.637,5.721
147.5,125.0,-12.107,5.070
147.5,127.5,-12.569,4.432
147.5,130.0,-13.021,3.810
147.5,132.5,-13.463,3.205
147.5,135.0,-13.893,2.618
147.5,137.5,-14.311,2.050
147.5,140.0,-14.716,1.503
147.5,142.5,-15.105,0.978
147.5,145.0,-15.479,0.477
147.5,147.5,-15.836,0.000
147.5,150.0,-16.174,-0.450
147.5,152.5,-16.493,-0.873
147.5,155.0,-16.791,-1.267
147.5,157.5,-17.068,-1.631
147.5,160.0,-17.321,-1.963
150.0,0.0,1.628,25.203
150.0,2.5,1.693,25.290
150.0,5.0,1.750,25.365
150.0,7.5,1.798,25.430
150.0,10.0,1.837,25.482
150.0,12.5,1.867,25.521
150.0,15.0,1.887,25.547
150.0,17.5,1.896,25.559
150.0,20.0,1.893,25.556
150.0,22.5,1.878,25.536
150.0,25.0,1.850,25.499
150.0,27.5,1.808,25.443
150.0,30.0,1.752,25.368
150.0,32.5,1.679,25.271
150.0,35.0,1.589,25.151
150.0,37.5,1.481,25.007
150.0,40.0,1.355,24.837
150.0,42.5,1.207,24.640
150.0,45.0,1.039,24.414
150.0,47.5,0.848,24.158
150.0,50.0,0.635,23.870
150.0,52.5,0.399,23.550
150.0,55.0,0.139,23.197
150.0,57.5,-0.144,22.811
150.0,60.0,-0.451,22.393
150.0,62.5,-0.780,21.942
150.0,65.0,-1.131,21.459
150.0,67.5,-1.502,20.946
150.0,70.0,-1.893,20.405
150.0,72.5,-2.302,19.837
150.0,75.0,-2.727,19.244
150.0,77.5,-3.167,18.628
150.0,80.0,-3.620,17.993
150.0,82.5,-4.085,17.340
150.0,85.0,-4.559,16.671
150.0,87.5,-5.042,15.989
150.0,90.0,-5.531,15.297
150.0,92.5,-6.026,14.595
150.0,95.0,-6.526,13.887
150.0,97.5,-7.028,13.175
150.0,100.0,-7.532,12.460
150.0,102.5,-8.037,11.744
150.0,105.0,-8.542,11.028
150.0,107.5,-9.045,10.316
150.0,110.0,-9.546,9.607
150.0,112.5,-10.045,8.905
150.0,115.0,-10.539,8.209
150.0,117.5,-11.028,7.522
150.0,120.0,-11.512,6.845
150.0,122.5,-11.988,6.179
150.0,125.0,-12.458,5.527
150.0,127.5,-12.918,4.888
150.0,130.0,-13.369,4.265
150.0,132.5,-13.810,3.659
150.0,135.0,-14.239,3.071
150.0,137.5,-14.656,2.502
150.0,140.0,-15.059,1.954
150.0,142.5,-15.447,1.429
150.0,145.0,-15.819,0.927
150.0,147.5,-16.174,0.450
150.0,150.0,-16.511,0.000
150.0,152.5,-16.828,-0.423
150.0,155.0,-17.125,-0.816
150.0,157.5,-17.400,-1.180
150.0,160.0,-17.651,-1.511
152.5,0.0,1.290,25.695
152.5,2.5,1.356,25.784
152.5,5.0,1.414,25.861
152.5,7.5,1.464,25.927
152.5,10.0,1.505,25.981
152.5,12.5,1.536,26.023
152.5,15.0,1.557,26.051
152.5,17.5,1.567,26.064
152.5,20.0,1.566,26.063
152.5,22.5,1.552,26.045
152.5,25.0,1.526,26.010
152.5,27.5,1.486,25.956
152.5,30.0,1.430,25.882
152.5,32.5,1.359,25.787
152.5,35.0,1.270,25.668
152.5,37.5,1.163,25.525
152.5,40.0,1.037,25.356
152.5,42.5,0.890,25.160
152.5,45.0,0.722,24.934
152.5,47.5,0.532,24.677
152.5,50.0,0.319,24.389
152.5,52.5,0.082,24.068
152.5,55.0,-0.178,23.713
152.5,57.5,-0.462,23.326
152.5,60.0,-0.770,22.905
152.5,62.5,-1.100,22.451
152.5,65.0,-1.453,21.965
152.5,67.5,-1.826,21.449
152.5,70.0,-2.218,20.904
152.5,72.5,-2.629,20.331
152.5,75.0,-3.056,19.735
152.5,77.5,-3.497,19.115
152.5,80.0,-3.951,18.476
152.5,82.5,-4.417,17.818
152.5,85.0,-4.893,17.146
152.5,87.5,-5.376,16.460
152.5,90.0,-5.867,15.764
152.5,92.5,-6.363,15.059
152.5,95.0,-6.862,14.347
152.5,97.5,-7.365,13.632
152.5,100.0,-7.869,12.913
152.5,102.5,-8.374,12.194
152.5,105.0,-8.879,11.476
152.5,107.5,-9.382,10.761
152.5,110.0,-9.883,10.050
152.5,112.5,-10.381,9.345
152.5,115.0,-10.874,8.647
152.5,117.5,-11.363,7.958
152.5,120.0,-11.845,7.279
152.5,122.5,-12.321,6.612
152.5,125.0,-12.789,5.957
152.5,127.5,-13.249,5.317
152.5,130.0,-13.699,4.693
152.5,132.5,-14.138,4.086
152.5,135.0,-14.566,3.496
152.5,137.5,-14.981,2.927
152.5,140.0,-15.382,2.379
152.5,142.5,-15.769,1.853
152.5,145.0,-16.140,1.350
152.5,147.5,-16.493,0.873
152.5,150.0,-16.828,0.423
152.5,152.5,-17.144,0.000
152.5,155.0,-17.439,-0.393
152.5,157.5,-17.712,-0.756
152.5,160.0,-17.962,-1.087
155.0,0.0,0.967,26.163
155.0,2.5,1.034,26.253
155.0,5.0,1.094,26.333
155.0,7.5,1.145,26.401
155.0,10.0,1.186,26.457
155.0,12.5,1.219,26.500
155.0,15.0,1.241,26.530
155.0,17.5,1.253,26.545
155.0,20.0,1.253,26.545
155.0,22.5,1.241,26.529
155.0,25.0,1.216,26.496
155.0,27.5,1.177,26.444
155.0,30.0,1.123,26.371
155.0,32.5,1.052,26.277
155.0,35.0,0.965,26.160
155.0,37.5,0.859,26.018
155.0,40.0,0.734,25.850
155.0,42.5,0.588,25.654
155.0,45.0,0.420,25.428
155.0,47.5,0.230,25.171
155.0,50.0,0.017,24.882
155.0,52.5,-0.220,24.560
155.0,55.0,-0.481,24.204
155.0,57.5,-0.766,23.814
155.0,60.0,-1.075,23.390
155.0,62.5,-1.406,22.934
155.0,65.0,-1.760,22.445
155.0,67.5,-2.134,21.925
155.0,70.0,-2.528,21.376
155.0,72.5,-2.940,20.800
155.0,75.0,-3.368,20.199
155.0,77.5,-3.811,19.576
155.0,80.0,-4.267,18.932
155.0,82.5,-4.734,18.271
155.0,85.0,-5.210,17.594
155.0,87.5,-5.694,16.905
155.0,90.0,-6.186,16.204
155.0,92.5,-6.682,15.496
155.0,95.0,-7.182,14.781
155.0,97.5,-7.685,14.062
155.0,100.0,-8.189,13.340
155.0,102.5,-8.694,12.618
155.0,105.0,-9.198,11.897
155.0,107.5,-9.700,11.179
155.0,110.0,-10.201,10.466
155.0,112.5,-10.697,9.758
155.0,115.0,-11.190,9.058
155.0,117.5,-11.678,8.367
155.0,120.0,-12.159,7.686
155.0,122.5,-12.634,7.017
155.0,125.0,-13.101,6.361
155.0,127.5,-13.559,5.719
155.0,130.0,-14.008,5.093
155.0,132.5,-14.446,4.484
155.0,135.0,-14.872,3.894
155.0,137.5,-15.286,3.324
155.0,140.0,-15.685,2.774
155.0,142.5,-16.070,2.248
155.0,145.0,-16.440,1.745
155.0,147.5,-16.791,1.267
155.0,150.0,-17.125,0.816
155.0,152.5,-17.439,0.393
155.0,155.0,-17.732,0.000
155.0,157.5,-18.003,-0.363
155.0,160.0,-18.251,-0.693
157.5,0.0,0.660,26.605
157.5,2.5,0.729,26.697
157.5,5.0,0.789,26.778
157.5,7.5,0.841,26.848
157.5,10.0,0.884,26.906
157.5,12.5,0.918,26.951
157.5,15.0,0.941,26.982
157.5,17.5,0.954,27.000
157.5,20.0,0.956,27.002
157.5,22.5,0.945,26.987
157.5,25.0,0.921,26.955
157.5,27.5,0.883,26.905
157.5,30.0,0.831,26.834
157.5,32.5,0.761,26.741
157.5,35.0,0.675,26.625
157.5,37.5,0.570,26.484
157.5,40.0,0.446,26.317
157.5,42.5,0.300,26.121
157.5,45.0,0.133,25.895
157.5,47.5,-0.057,25.637
157.5,50.0,-0.270,25.348
157.5,52.5,-0.507,25.024
157.5,55.0,-0.769,24.667
157.5,57.5,-1.054,24.275
157.5,60.0,-1.364,23.849
157.5,62.5,-1.696,23.389
157.5,65.0,-2.051,22.897
157.5,67.5,-2.426,22.373
157.5,70.0,-2.822,21.821
157.5,72.5,-3.235,21.241
157.5,75.0,-3.664,20.636
157.5,77.5,-4.108,20.008
157.5,80.0,-4.564,19.361
157.5,82.5,-5.032,18.695
157.5,85.0,-5.509,18.015
157.5,87.5,-5.994,17.321
157.5,90.0,-6.486,16.617
157.5,92.5,-6.982,15.905
157.5,95.0,-7.482,15.186
157.5,97.5,-7.985,14.464
157.5,100.0,-8.489,13.739
157.5,102.5,-8.993,13.014
157.5,105.0,-9.497,12.290
157.5,107.5,-9.999,11.569
157.5,110.0,-10.498,10.853
157.5,112.5,-10.994,10.143
157.5,115.0,-11.486,9.440
157.5,117.5,-11.972,8.747
157.5,120.0,-12.452,8.064
157.5,122.5,-12.926,7.393
157.5,125.0,-13.391,6.735
157.5,127.5,-13.848,6.091
157.5,130.0,-14.295,5.464
157.5,132.5,-14.732,4.854
157.5,135.0,-15.156,4.262
157.5,137.5,-15.568,3.691
157.5,140.0,-15.967,3.140
157.5,142.5,-16.350,2.613
157.5,145.0,-16.717,2.109
157.5,147.5,-17.068,1.631
157.5,150.0,-17.400,1.180
157.5,152.5,-17.712,0.756
157.5,155.0,-18.003,0.363
157.5,157.5,-18.273,0.000
157.5,160.0,-18.519,-0.330
160.0,0.0,0.371,27.020
160.0,2.5,0.441,27.114
160.0,5.0,0.502,27.196
160.0,7.5,0.555,27.268
160.0,10.0,0.599,27.327
160.0,12.5,0.634,27.374
160.0,15.0,0.659,27.407
160.0,17.5,0.673,27.426
