M1,M2,G1,G2
126,94,-16.318,9.567
126,96,-16.972,8.82
126,98,-17.618,8.086
126,100,-18.252,7.366
126,102,-18.875,6.662
126,104,-19.484,5.976
126,106,-20.08,5.309
126,108,-20.658,4.661
126,110,-21.219,4.037
126,112,-21.763,3.434
126,114,-22.285,2.858
126,116,-22.785,2.307
126,118,-23.264,1.784
126,120,-23.716,1.291
126,122,-24.141,0.827
126,124,-24.538,0.397
126,126,-24.906,0
126,128,-25.241,-0.361
128,0,0.506,29.552
128,2,0.601,29.654
128,4,0.684,29.744
128,6,0.756,29.823
128,8,0.816,29.887
128,10,0.864,29.939
128,12,0.898,29.975
128,14,0.917,29.996
128,16,0.921,30
128,18,0.908,29.986
128,20,0.878,29.953
128,22,0.827,29.898
128,24,0.756,29.823
128,26,0.664,29.723
128,28,0.548,29.598
128,30,0.406,29.443
128,32,0.237,29.261
128,34,0.04,29.047
128,36,-0.187,28.8
128,38,-0.446,28.518
128,40,-0.736,28.2
128,42,-1.059,27.844
128,44,-1.416,27.452
128,46,-1.806,27.021
128,48,-2.228,26.552
128,50,-2.684,26.046
128,52,-3.168,25.504
128,54,-3.681,24.927
128,56,-4.221,24.319
128,58,-4.785,23.681
128,60,-5.372,23.015
128,62,-5.978,22.324
128,64,-6.601,21.611
128,66,-7.24,20.879
128,68,-7.89,20.131
128,70,-8.551,19.367
128,72,-9.222,18.593
128,74,-9.898,17.81
128,76,-10.58,17.02
128,78,-11.264,16.226
128,80,-11.951,15.43
128,82,-12.636,14.634
128,84,-13.322,13.838
128,86,-14.005,13.047
128,88,-14.685,12.26
128,90,-15.36,11.48
128,92,-16.027,10.709
128,94,-16.688,9.949
128,96,-17.341,9.2
128,98,-17.985,8.463
128,100,-18.617,7.741
128,102,-19.239,7.036
128,104,-19.845,6.348
128,106,-20.438,5.678
128,108,-21.015,5.03
128,110,-21.573,4.404
128,112,-22.115,3.801
128,114,-22.635,3.222
128,116,-23.133,2.671
128,118,-23.608,2.147
128,120,-24.058,1.653
128,122,-24.482,1.189
128,124,-24.876,0.758
128,126,-25.241,0.361
128,128,-25.575,0
128,128,-25.575,0
